model,query_id,query,family,language,extra_docs,trial,pool_docs,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,0,18,0.6584986448287964,0.6205065846443176,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,1,18,0.6678059101104736,0.6369199156761169,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,2,18,0.6584986448287964,0.6190425753593445,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,3,18,0.6678059101104736,0.6329480409622192,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,4,18,0.6584986448287964,0.6192435026168823,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,5,18,0.6584986448287964,0.6214150190353394,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,6,18,0.6584986448287964,0.6190425753593445,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,7,18,0.6584986448287964,0.6212801933288574,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,8,18,0.6584986448287964,0.6212801933288574,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,9,18,0.6584986448287964,0.6213957667350769,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,0,23,0.6584986448287964,0.6213957667350769,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,1,23,0.6584986448287964,0.6267210245132446,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,2,23,0.6584986448287964,0.6212801933288574,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,3,23,0.6584986448287964,0.6211660504341125,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,4,23,0.6584986448287964,0.6318317651748657,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,5,23,0.6584986448287964,0.6213957667350769,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,6,23,0.6678059101104736,0.6329480409622192,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,7,23,0.6584986448287964,0.6190550327301025,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,8,23,0.6584986448287964,0.6274998188018799,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,9,23,0.6584986448287964,0.6355220079421997,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,0,28,0.6584986448287964,0.6232998967170715,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,1,28,0.6584986448287964,0.6218942999839783,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,2,28,0.6678059101104736,0.6364874839782715,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,3,28,0.6678059101104736,0.6392942070960999,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,4,28,0.6678059101104736,0.6392942070960999,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,5,28,0.6584986448287964,0.6242609620094299,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,6,28,0.6584986448287964,0.6226679086685181,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,7,28,0.6584986448287964,0.627219557762146,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,8,28,0.6678059101104736,0.6329480409622192,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,9,28,0.6678059101104736,0.6369199156761169,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,0,33,0.6584986448287964,0.6350191831588745,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,1,33,0.6584986448287964,0.6231011152267456,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,2,33,0.6584986448287964,0.6324936747550964,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,3,33,0.6584986448287964,0.6226679086685181,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,4,33,0.6584986448287964,0.6383736729621887,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,5,33,0.6678059101104736,0.6362679600715637,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,6,33,0.6678059101104736,0.6329480409622192,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,7,33,0.6678059101104736,0.6392942070960999,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,8,33,0.6678059101104736,0.6369199156761169,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,9,33,0.6678059101104736,0.6362679600715637,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,0,38,0.6678059101104736,0.6412604451179504,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,1,38,0.6584986448287964,0.6383736729621887,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,2,38,0.6678059101104736,0.6328337788581848,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,3,38,0.6584986448287964,0.6243732571601868,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,4,38,0.6678059101104736,0.6364874839782715,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,5,38,0.6678059101104736,0.639771580696106,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,6,38,0.6678059101104736,0.633167564868927,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,7,38,0.6584986448287964,0.6284075379371643,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,8,38,0.6584986448287964,0.6383736729621887,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,9,38,0.6584986448287964,0.6284075379371643,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,0,43,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,1,43,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,2,43,0.6584986448287964,0.6355220079421997,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,3,43,0.6584986448287964,0.6383736729621887,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,4,43,0.6584986448287964,0.6282126903533936,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,5,43,0.6678059101104736,0.6419047713279724,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,6,43,0.6678059101104736,0.6369199156761169,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,7,43,0.6584986448287964,0.6355220079421997,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,8,43,0.6584986448287964,0.6383736729621887,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,9,43,0.6678059101104736,0.639771580696106,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,0,48,0.6678059101104736,0.6369199156761169,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,1,48,0.6678059101104736,0.639771580696106,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,2,48,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,3,48,0.6678059101104736,0.6369199156761169,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,4,48,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,5,48,0.6678059101104736,0.6412604451179504,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,6,48,0.6584986448287964,0.6383736729621887,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,7,48,0.6678059101104736,0.6412604451179504,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,8,48,0.6584986448287964,0.6277740597724915,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,9,48,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,0,53,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,1,53,0.6678059101104736,0.6419047713279724,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,2,53,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,3,53,0.6584986448287964,0.6383736729621887,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,4,53,0.6678059101104736,0.6419047713279724,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,5,53,0.6678059101104736,0.6392942070960999,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,6,53,0.6678059101104736,0.639771580696106,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,7,53,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,8,53,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,9,53,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,0,58,0.6678059101104736,0.6369199156761169,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,1,58,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,2,58,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,3,58,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,4,58,0.6584986448287964,0.6383736729621887,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,5,58,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,6,58,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,7,58,0.6678059101104736,0.6419047713279724,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,8,58,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,9,58,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,0,63,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,1,63,0.6678059101104736,0.6412604451179504,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,2,63,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,3,63,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,4,63,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,5,63,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,6,63,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,7,63,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,8,63,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,9,63,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,0,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,1,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,2,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,3,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,4,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,5,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,6,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,7,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,8,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,9,64,0.6678059101104736,0.6429345607757568,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,0,0,13,0.569320023059845,0.5430797338485718,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,0,18,0.569320023059845,0.5532690286636353,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,1,18,0.569320023059845,0.5430797338485718,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,2,18,0.569320023059845,0.5448968410491943,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,3,18,0.5943968296051025,0.5608514547348022,0.6,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,4,18,0.6117986440658569,0.5702194571495056,0.5,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,5,18,0.569320023059845,0.5539393424987793,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,6,18,0.569320023059845,0.5526254177093506,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,7,18,0.569320023059845,0.5557130575180054,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,8,18,0.569320023059845,0.5430797338485718,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,9,18,0.569320023059845,0.5532690286636353,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,0,23,0.569320023059845,0.5519200563430786,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,1,23,0.569320023059845,0.5555589199066162,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,2,23,0.569320023059845,0.5464091300964355,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,3,23,0.569320023059845,0.5443274974822998,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,4,23,0.6117986440658569,0.5793018341064453,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,5,23,0.6117986440658569,0.5713207721710205,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,6,23,0.569320023059845,0.5440727472305298,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,7,23,0.569320023059845,0.5455409288406372,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,8,23,0.6117986440658569,0.5794915556907654,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,9,23,0.6117986440658569,0.5717770457267761,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,0,28,0.5943968296051025,0.5619810819625854,0.5,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,1,28,0.569320023059845,0.5526348948478699,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,2,28,0.569320023059845,0.5505849123001099,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,3,28,0.569320023059845,0.5541982650756836,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,4,28,0.6117986440658569,0.5724838376045227,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,5,28,0.569320023059845,0.5564233660697937,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,6,28,0.5943968296051025,0.5602074265480042,0.6,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,7,28,0.569320023059845,0.556268036365509,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,8,28,0.6117986440658569,0.5733259916305542,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,9,28,0.6117986440658569,0.5725175142288208,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,0,33,0.6117986440658569,0.5719663500785828,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,1,33,0.569320023059845,0.5487850904464722,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,2,33,0.5943968296051025,0.5659388303756714,0.4,3
